name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
texas,2018-06-11,36.4,25.5,30.2,38.7,25.5,31.5,20.7,59.8,0,0,0,,0,0,45.6,23.4,174.3,1008.9,53.9,15.7,245.4,21,8,,2018-06-11T06:28:41,2018-06-11T20:32:46,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-06-12,36.6,25.8,30.5,38.4,25.8,31.7,20.5,58.6,0,0,0,,0,0,42.4,19.8,162.4,1011.6,50,15.8,219.9,19,9,,2018-06-12T06:28:43,2018-06-12T20:33:09,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-06-13,36.4,25.1,30.3,37.5,25.1,31.4,20.2,58.7,0,0,0,,0,0,37.8,19.4,155.7,1014.5,51.1,15.7,243.5,20.9,8,,2018-06-13T06:28:45,2018-06-13T20:33:31,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-06-14,35.8,23.8,29.3,37.2,23.8,30.6,20.2,60.9,0,0,0,,0,0,51.8,19.3,173.8,1014.3,39.7,15.9,252.4,21.7,9,,2018-06-14T06:28:49,2018-06-14T20:33:52,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-06-15,34.4,23.7,28.9,37.2,23.7,30.4,20.9,64.6,1.649,100,4.17,rain,0,0,57.2,28.3,157.8,1012.3,44.4,16,200.8,17.4,10,,2018-06-15T06:28:54,2018-06-15T20:34:12,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-06-16,33,24.1,28.3,37.8,24.1,30.2,21.8,69.1,1.459,100,12.5,rain,0,0,45,19.5,152.6,1011.2,57.6,15.5,201.8,17.4,7,,2018-06-16T06:29:00,2018-06-16T20:34:31,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-06-17,34,23.1,27.7,37.3,23.1,29.6,21.7,71.2,0.932,100,4.17,rain,0,0,51.8,16.4,96.5,1011.7,49.1,15.8,169.2,14.5,7,,2018-06-17T06:29:08,2018-06-17T20:34:48,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-06-18,33,24.2,27.5,36.3,24.2,29,22.3,75,0.961,100,20.83,rain,0,0,47.9,23,91.3,1012,89,13.9,187,16.1,8,,2018-06-18T06:29:17,2018-06-18T20:35:05,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-06-19,26.3,23.3,24.4,26.3,23.3,24.4,22.7,90.4,8.526,100,62.5,rain,0,0,38.9,14.3,95.4,1011.2,98.6,13.1,62.1,5.4,2,,2018-06-19T06:29:27,2018-06-19T20:35:20,0.2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-06-20,28.2,23.8,25.6,31.2,23.8,26.4,22.7,84.8,2.736,100,20.83,rain,0,0,36.7,12.6,95.7,1009.9,76.6,15.7,128.7,11,5,,2018-06-20T06:29:38,2018-06-20T20:35:34,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-06-21,34.1,23.3,28,38.8,23.3,30.3,22.3,73.4,0,0,0,,0,0,28.8,11.4,145.5,1011.7,55,14.8,202.3,17.4,7,,2018-06-21T06:29:51,2018-06-21T20:35:47,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-06-22,37.2,24.3,30.3,42.7,24.3,33,22.4,65.8,0,0,0,,0,0,37.1,15.8,194.4,1010.4,38.2,15.6,263.3,22.8,9,,2018-06-22T06:30:04,2018-06-22T20:35:59,0.31,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-06-23,36.5,24.2,30.1,40.3,24.2,32.4,21.9,64.6,0,0,0,,0,0,40.7,21.4,169.5,1008.1,27.1,15.9,265,22.6,9,,2018-06-23T06:30:19,2018-06-23T20:36:09,0.34,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-06-24,37.4,25.5,30.5,40.8,25.5,32.6,21.6,62.2,0,0,0,,0,0,46.9,23.4,166.1,1009.7,46,15.7,252.2,21.9,9,,2018-06-24T06:30:35,2018-06-24T20:36:18,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-06-25,34.7,25.2,29.2,37.9,25.2,31.2,21.9,66.4,0.715,100,12.5,rain,0,0,45.4,20.9,159.6,1013.2,64.9,15.6,193.2,16.6,7,,2018-06-25T06:30:52,2018-06-25T20:36:26,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-06-26,36.9,25.8,30.5,38.8,25.8,32.3,21.4,61.9,0,0,0,,0,0,38.2,18.7,166.9,1014.8,48.7,15.8,235.4,20.2,9,,2018-06-26T06:31:10,2018-06-26T20:36:32,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-06-27,37.4,24.2,30.5,39.2,24.2,31.9,20.6,59.6,0,0,0,,0,0,37.1,19,176.5,1013.9,18.9,15.9,260.6,22.3,9,,2018-06-27T06:31:29,2018-06-27T20:36:37,0.5,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-06-28,37.4,24.6,30.2,39.8,24.6,31.9,21,61.1,0,0,0,,0,0,37.1,18.3,178.7,1013.6,41.6,15.9,269.2,23.2,9,,2018-06-28T06:31:49,2018-06-28T20:36:41,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-06-29,36.5,25.4,30.3,39.4,25.4,32.2,21.4,61.9,0,0,0,,0,0,44.3,23.2,171.7,1013,62.9,15.9,233.5,20.3,8,,2018-06-29T06:32:11,2018-06-29T20:36:44,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-06-30,37.5,25.8,30.8,39.2,25.8,32.4,21.1,60,0,0,0,,0,0,44.4,25.2,168.8,1012.2,57.6,14.7,253,21.9,9,,2018-06-30T06:32:33,2018-06-30T20:36:45,0.58,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-07-01,39.2,24.8,31,39.4,24.8,32,19.9,57.1,0,0,0,,0,0,40.7,21.6,177,1012.6,40.8,14.6,261.1,22.7,9,,2018-07-01T06:32:56,2018-07-01T20:36:44,0.62,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-07-02,38.1,24.5,30.8,38.9,24.5,31.8,19.8,56.3,0,0,0,,0,0,34.6,16.2,176.3,1013.6,22.1,15.4,260.3,22.3,9,,2018-07-02T06:33:19,2018-07-02T20:36:42,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-07-03,38.5,24.1,31.2,39,24.1,32.4,20,56.4,0,0,0,,0,0,33.8,15.5,177.9,1013.1,17,15.5,260,22.4,9,,2018-07-03T06:33:44,2018-07-03T20:36:39,0.68,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-07-04,34.7,22.8,26.7,37.2,22.8,27.7,22.3,79,26.88,100,29.17,rain,0,0,53.8,13.4,161.1,1014.4,53.9,14.2,106.6,9.3,8,,2018-07-04T06:34:10,2018-07-04T20:36:34,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-07-05,34,22,27.3,34.8,22,28.2,20.1,68.3,0.017,100,4.17,rain,0,0,34.6,17.9,69,1020,58.1,15.5,255.8,22,9,,2018-07-05T06:34:36,2018-07-05T20:36:28,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-07-06,35.4,24.1,29.7,37.6,24.1,31.3,20.8,61.5,1.443,100,12.5,rain,0,0,33.5,15.3,53.9,1019.1,45.2,15.7,204.7,17.5,7,,2018-07-06T06:35:03,2018-07-06T20:36:21,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-07-07,33.3,23.9,26.9,36.4,23.9,28.1,21.5,73.1,2.251,100,12.5,rain,0,0,55.9,15.8,39.5,1017.3,35.6,15.5,177.1,15.2,9,,2018-07-07T06:35:31,2018-07-07T20:36:11,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-07-08,33.2,22.9,26.6,35.5,22.9,27.6,21.8,76.6,5.674,100,25,rain,0,0,37.1,20.2,68.4,1016.9,43.5,14.9,236.1,20.4,9,,2018-07-08T06:35:59,2018-07-08T20:36:01,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-07-09,26.9,22.8,24.3,29.9,22.8,24.6,22.6,90.1,40.467,100,45.83,rain,0,0,25.9,10.8,167.4,1019.9,56.5,13.9,66.1,5.6,3,,2018-07-09T06:36:29,2018-07-09T20:35:49,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-07-10,33.9,22.4,27.8,37.1,22.4,29.4,21.4,71.5,0.017,100,4.17,rain,0,0,27.7,14,188.9,1019.3,48.9,14.6,251.5,21.6,8,,2018-07-10T06:36:58,2018-07-10T20:35:36,0.92,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-07-11,34.6,23.3,29.2,36.8,23.3,30.8,21.2,65.1,0,0,0,,0,0,25.9,11.6,192.6,1016.1,7.8,15.8,252.1,21.5,9,,2018-07-11T06:37:29,2018-07-11T20:35:21,0.95,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-07-12,35.6,23.7,29.6,37.1,23.7,30.8,20.2,60.2,0,0,0,,0,0,25.9,12.7,192.5,1015.9,9.8,16,251.4,21.6,9,,2018-07-12T06:38:00,2018-07-12T20:35:04,0,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-07-13,34.9,24.1,29.6,36.4,24.1,31,20.8,62.2,0,0,0,,0,0,36,19.7,183.7,1016.8,35.4,15.9,244.5,21.3,9,,2018-07-13T06:38:31,2018-07-13T20:34:46,0.02,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-07-14,35.7,24.7,29.9,38,24.7,31.7,21.4,63.6,0,0,0,,0,0,41,16.6,183.3,1016.4,35.8,16,249,21.6,9,,2018-07-14T06:39:03,2018-07-14T20:34:27,0.05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-07-15,35.7,25.1,29.8,38.8,25.1,31.6,21.3,63.4,0,0,0,,0,0,40.7,20.4,186.6,1015.2,48.4,15.2,209.5,18,8,,2018-07-15T06:39:36,2018-07-15T20:34:06,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-07-16,36.7,24.2,30.1,38.7,24.2,31.4,20.4,60.4,0,0,0,,0,0,35.6,18.6,192.4,1015.6,24,14.4,244,21.1,8,,2018-07-16T06:40:09,2018-07-16T20:33:44,0.12,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-07-17,37.2,23.2,30.1,37.8,23.2,31,19.7,58.7,0,0,0,,0,0,32.4,13.7,204.5,1016,15.6,15.6,253.8,21.8,8,,2018-07-17T06:40:42,2018-07-17T20:33:21,0.16,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-07-18,38.7,24.6,31.4,39.7,24.6,32.4,19.6,55.2,0,0,0,,0,0,32,16.8,195.4,1013.7,13.1,15.4,252.8,21.6,8,,2018-07-18T06:41:16,2018-07-18T20:32:55,0.19,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-07-19,39.1,25.3,31.6,39.6,25.3,33.3,20.3,56.8,0,0,0,,0,0,37.1,17.4,189.7,1011.7,14.1,15.8,248.2,21.2,8,,2018-07-19T06:41:50,2018-07-19T20:32:29,0.25,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-07-20,39.4,24.8,31.7,40.1,24.8,33,20,55.6,0,0,0,,0,0,35.3,14.2,189.4,1012.5,11.1,15.6,249,21.4,8,,2018-07-20T06:42:24,2018-07-20T20:32:01,0.26,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-07-21,39,23.3,31.2,40.3,23.3,32.4,20,57,0,0,0,,0,0,35.3,15.9,196.2,1013.8,15.1,14.9,241.8,20.9,8,,2018-07-21T06:42:59,2018-07-21T20:31:32,0.29,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-07-22,40.4,24.2,32,40.7,24.2,33,19.3,53.6,0,0,0,,0,0,37.1,19,199.5,1012.4,10.9,15.3,239.2,20.6,8,,2018-07-22T06:43:34,2018-07-22T20:31:01,0.33,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-07-23,42.7,25.3,33.8,43.2,25.3,34.8,18.5,46.6,0,0,0,,0,0,27.7,13.1,209.8,1010,11.7,16,236.3,20.3,8,,2018-07-23T06:44:09,2018-07-23T20:30:29,0.36,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-07-24,38.1,29.2,33.1,40.7,30.2,35.1,19.3,45.2,0,0,0,,0,0,37.8,18.5,52,1012.6,21.6,16,240.9,20.8,8,,2018-07-24T06:44:45,2018-07-24T20:29:55,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-07-25,37.8,25.1,31.5,38,25.1,32.5,18.8,51.4,0,0,0,,0,0,23,9.4,112.6,1015,18.6,15.9,217.2,18.9,8,,2018-07-25T06:45:20,2018-07-25T20:29:20,0.43,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-07-26,38,23.5,31.2,37,23.5,31,15.5,42.1,0,0,0,,0,0,28.4,13.1,147,1014.4,14.4,15.9,212.3,18.3,8,,2018-07-26T06:45:56,2018-07-26T20:28:44,0.46,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-07-27,38.7,24.4,31.4,37.7,24.4,31.1,14.8,39.6,0,0,0,,0,0,35.3,16.9,143.7,1014.8,7.6,15.9,244.3,21.1,8,,2018-07-27T06:46:32,2018-07-27T20:28:06,0.5,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-07-28,37.8,22.7,30.9,38.3,22.7,31.8,18.8,52.9,0,0,0,,0,0,31.7,15.1,167.4,1015.3,8.2,15.8,237.7,20.5,8,,2018-07-28T06:47:08,2018-07-28T20:27:28,0.53,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-07-29,38.5,24.8,31.8,39.9,24.8,33.3,19.9,53.8,0,0,0,,0,0,33.5,17.6,181.9,1013.8,16.6,15.6,236.8,20.3,8,,2018-07-29T06:47:44,2018-07-29T20:26:47,0.56,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
texas,2018-07-30,37.7,25.5,31.8,38.9,25.5,33.4,19.9,53,0,0,0,,0,0,31.7,12.5,156.8,1013.1,17.4,16,203.1,17.4,7,,2018-07-30T06:48:21,2018-07-30T20:26:06,0.6,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
